Node ID,Language,NUMBER_FOLLOWERS,Node Label,IS_VERIFIED,LOCATION,IS_NEWS_AGENCY,TWEET_COUNT
1928485428,en,446,MartyontheFarm,0,"Utah, USA",,3
430764467,en,3104,AmandaWorking,0,"Philadelphia, PA",,1
1507433778293010435,en,15627,Beverlylovesboi,0,Las Vegas,,5
109389347,en,272,richardmukamal,0,"Farmington Hills, MI",,1
1359846361,en,88,mmdarkzer0,0,Somewhere,,1
630518888,en,5456,DazzSands,0,"Cincinnati,Ohio.",,1
2312698814,en,946,904Mae,0,United States & Netherlands,,1
1267588485466251267,en,65,gotmadcat,0,Germany,,1
1210345637990084608,en,2464,mikelfabrizio,0,Florida ,,2
337464845,en,1154,sanitycheck99,0,,,2
327452835,en,1441,Chrissys067,0,,,2
962468301619294208,en,123,PAEONIA111,0,,,2
401065866,en,2005,djcalgal,0,Mississippi,,1
860448625,en,336,gbama11,0,"Alabama, USA",,3
1149622914611732480,en,249,af1c10nad0,0,Cybertron,,1
29825679,en,644,donnisinmd,0,,,3
627830911,en,18071,just_mindy,0,The Free State of Florida,,1
1519727197665185793,en,3003,sjkroger,0,"Phoenix, AZ",,1
1348408265512607744,en,1142,Rainbow_Girl29,0,"Vancouver, British Columbia",,5
114549208,en,1424,adekleine,0,,,15
37494078,en,1671,xotmc,0,"Atlanta, GA",,1
1372213609,en,998,_ToParisAndBack,0,she/her,,1
2256382559,en,3424,scullyresists,0,#GeeksResist Headquarters,,1
1448339857172877312,en,4780,DonaldS95157957,0,"Idleyld Park, OR",,1
1352052268502188033,en,1217,JeanetteKStone1,0,"San Diego, CA",,1
627813945,en,3693,reg_wds,0,"Memphis, TN",,3
40029472,en,541,black_rageblaze,0,NC,,1
1079992817831825408,en,114,YHustled,0,,,1
1523025311943651335,en,99,JayneRDough,0,,,1
1279403560518574081,en,480,CollectingPoke,0,,,1
2213302458,en,12505,MarkieMartin,1,"Dallas, TX",,9
3369914475,en,264,d2karr,0,"Honolulu, HI",,1
1358583588518772736,en,9049,FULLMET52631413,0,,,2
1370779040949415937,en,41210,Antman0528,0,United States,,4
1437298529953792000,en,514,G3_SB_Esp,0,BCN ,,2
1108563509225242624,en,50531,Allen58B,0,"Los Angeles, CA",,2
151261374,en,198,ninjadragonx,0,"New York, New York",,3
274405808,en,2222,ickiestvicki,0,The Pit of Despair,,1
2239711470,en,46,johndemunnik,0,,,1
179128026,en,267,sujiai,0,Guam,,2
1505182835229040642,en,741,203_Tyshaun,0,Somewhere in safe free MAGA,,1
1072759567,en,1076,Paul59946476,0,,,3
966822187826122752,en,376,LeftyChicano,0,Central Valley CA,,2
1603366826842497025,en,46,Jim_Davis62,0,Wichita KS.,,1
991832905730134016,en,87,templeton_dean,0,,,2
1509801892448145410,en,24,Winevryracex,0,,,1
345771992,en,353,Swave_Sway,0,"Georgia, USA",,2
709704175,en,394,madiguz7,0,Jersey,,1
1009329595831803904,en,3233,MikePaxson4,0,"Indiana, USA",,1
1509299489152155652,en,15,WokeAssWhiteBoy,0,,,2
2723316509,en,207,CJsweetpea,0,Arkansas,,1
3417281,en,2024,akarra,0,Missouri,,1
3300646647,en,53,adair_aka_adair,0,,,2
1585833162432733184,en,68,jeffnelson82,0,"Tennessee, USA",,2
1251693555778760705,en,120,sajz16,0,,,2
1680691602,en,43073,claireluvsbearz,0,Zzyzx Rd.,,6
44296751,en,3283,ReshadHudson,1,"Washington, DC",,5
1518792146534354944,en,109,Rockabillylife2,0,,,2
1518651702752149504,en,135,TheresaChieng4,0,"Bend, OR",,1
832401119078813696,en,3233,JenR8nX,0,Westeros,,1
19005867,en,461,deandre_nickens,0,Southern California,,6
719416079387242496,en,4197,PeriwinkleGrape,0,"Unceded Duwamish Land, PNW",,1
55396121,en,1785,computerbugg,0,"Phoenix, AZ",,6
1611689747025432578,en,85,critterfarm,0,"Illinois, USA",,1
1391041218340028416,en,49,StevenToon8,0,,,5
830275532432502784,en,145,evenstarlara,0,Austin tx,,2
1619508499238584320,en,29,MariceYoung1,0,,,1
98686058,en,956,SamJuneau,0,"Florida, USA",,4
32647544,en,2141,havok333,0,"Chapin, SC",,1
31218552,en,149,sophjul,0,,,4
2990645246,en,1404,superopa52,0,Winnipeg,,2
1519870120704843777,en,45,Wraithwall325,0,,,1
18042237,en,1633,banoonoo,0,"Chicago, IL",,1
232912526,en,790,TrumpIsEvil2020,0,,,2
2719832603,en,126,MotherMcGinty,0,Mile High,,1
16702966,en,1076,anotherspaniel,0,it varies,,3
1592308885825675265,en,285,bbooker450,0,,,1
67659806,en,2186,lastgeekonleft,0,"Tennessee, USA",,1
1630347653920829443,en,161,Jumpshot777,0,,,1
775025597550505986,en,15176,realspaceblatt,0,"Texas, USA",,1
3224481242,en,2419,chrisbrown2075,0,"Boise, ID",,2
783167328984838144,en,670,PW1971TX,0,"Texas, USA",,1
745295174,en,1809,outofcleverness,0,Bay Area CA,,2
880835861776130051,en,844,EJARIP2011,0,,,1
16031277,en,420,ambrose302,0,,,4
59043598,en,253,Sha5423,0,,,1
21493663,en,702,bloomsjo,0,The Great Northeast,,4
106540893,en,681,tng8r,0,"East Nashville, Tn",,1
1167762434,en,2348,_windsorgrace,0,"California, USA",,1
1266772331482894336,en,19415,CRShort81,0,"Seattle, WA",,1
1499091486,en,7166,chrisatchs,0,"McAllen, TX",,13
45461035,en,6231,delexplorer,0,,,5
1594367388497375234,en,377,AnnCostello30,0,USA,,1
2742606396,en,3045,JMiller1789,0,,,1
3581716035,en,3160,KJPritchard4,0,USA,,2
613645325,en,2807,bellablue1060,0,,,2
364520201,en,2035,DaveDumanis,0,San Francisco,,1
193794406,en,93670,SenCapito,1,,,1
743579491411202049,en,522,Hamer187,0,Illinois,,2
1216211202163920896,en,579,GooseyGran,0,,,1
206304115,en,267,MarlishGambino,0,"California, USA",,2
2160861133,en,2347,AlissaRozner,0,"Madison, WI",,1
788125256619663360,en,893,JenniJones43,0,,,2
279358548,en,8411,keriRN,0,Washington state,,2
1586055116381102082,en,522,PattyAn90229368,0,,,2
1585390308690477060,en,1127,MAGARIFFIC2,0,,,1
1306328249106984960,en,5249,daisydo333,0,United States,,1
2872001079,en,225,picklemonstern,0,,,2
1325381789859328000,en,522,Catheri41212936,0,,,2
1116858903889883136,en,1240,jlc225,0,"Mandeville, LA",,1
2157830202,en,1190,DOUGJEWELL2,0,,,2
3861055154,zxx,4927,TH55202331,0,,,2
265248487,en,195,mompursuetruth,0,,,3
1168231230363590663,en,179,Tp44AF,0,United States,,1
1405774222912221191,en,18,Xenia30408726,0,,,1
2316356275,en,1369,ommassageyoga,0,"Mazatlán, Sinaloa",,2
1083646015683612672,en,1011,HebsgaardNiels,0,Danmark,,1
1481645284719403012,en,83,OlufunmiAkadiri,0,"Lagos, Nigeria",,1
18280585,en,1675,BonjourDanielle,0,Seattle,,1
40850118,en,830,telesabbie,0,,,1
38513684,fr,1743,Ladelf,0,,,1
881607166372839424,fr,281,JulienDeDardy,0,Paris,,1
1524721645180506113,en,144,Len1111Cyn,0,Montana,,1
192839192,en,491,SlicNic5150,0,Hell,,2
1290035154023374848,en,50,_miss_sophia_,0,,,1
201418243,en,1102,AnumSyed13,0,,,1
1019408227304386565,en,236,TurtleInDaCloud,0,Your Mom’s House,,5
4634368761,en,1329,LyzSays,0,"West Virginia, USA",,1
3019316668,en,2842,AlabamaToday,0,Alabama,,1
188962377,en,734,hf_marquez,0,Eastside Houston,,2
15823781,en,635,ChuckBeretz,0,"Carlsbad, CA",,1
41441006,en,1235,PatiM2,0,7th ring of Hades pa.,,11
909819894417559553,en,402,2021_willitend,0,,,1
19831323,en,1685,mikeboudreau,0,Greater Chicago Area,,1
24787367,en,141158,LionelMedia,0,"Hell's Kitchen, USA",,1
18228178,en,147605,KOINNews,1,"Portland, Oregon",1,4
1114337811996348416,en,3259,JoeyJYHo,0,"California, USA",,1
2733732880,en,270,LanternsOrder,0,"Montana, USA",,1
1357812683911929856,en,56,Girl2021Baby,0,,,1
1307423415566053381,en,238,MarcyShea8,0,,,1
46175337,en,1248,morganfeldon,0,,,2
2899024754,en,322,daygodonna,0,Philadelphia Pa,,1
1468413512754114561,en,4121,GetitTogetber,0,,,2
1518924068518510595,en,25,unionmillenial,0,,,1
1581998856,en,138,lazyjackslombar,0,,,1
1268632834962415616,en,63,Tourettes2020,0,,,2
1243988046879449089,en,130,Cindy95935377,0,,,1
3406391591,en,59,jhouser215,0,,,2
1573567041147133954,en,162,diensavaany,0,,,4
180096332,en,146,jersey530,0,,,3
368154480,en,1403,rosesaustx,0,,,1
23981681,en,49172,wqad,1,Quad Cities,1,3
22778877,en,1688,kcjw33,0,"Gainesville, Florida",,2
1690038312,en,1528,TurquoiseBlue78,0,mid-Michigan,,3
947345263391268864,en,424,VeryAngryIndeed,0,"A Tic-Tac shaped UFO, probably",,1
223890276,en,162,H_Claw,0,,,1
946841461,en,13,CallItSkill14,0,,,1
3228600898,en,1688,sapiopaz,0,,,1
2629947695,en,110,tyedal_wave,0,they/them,,1
1346968805432463360,en,88489,AAFascism,0,,,1
1300089814608470016,en,2238,OceanDreamin1,0,,,4
396622827,en,2484,SovereignNews,0,,,1
1211177650636509184,en,2054,2020sThings,0,,,1
139581635,en,527,SuzanneGagnon,0,"Drumanoo Head, comté Donegal",,1
1580643246707023873,en,174,WJS_Trades,0,,,1
27383235,en,1804,mousecrazy55,0,America,,1
2233870962,en,683,earthlingpoet,0,,,1
58337417,en,3895,johndned,0,"Seattle, WA",,12
24283540,en,340,MR_L0VELY,0,"Arizona, USA",,1
1458840725202759685,en,93,BryanaAndWings,0,,,1
523652192,en,383,JonathanTripi,0,"Eden, NY",,4
1519088038952976385,en,31,cappelletti_n8,0,Florida - Land of the FREE,,3
1120505236559409154,en,1764,WalterJCollins1,0,South Florida,,1
52415376,en,24352,pez1963,0,Nashville TN,,7
1300612139892248578,en,43,RuntKathy,0,,,2
2207431296,en,16,vernonpilkinton,0,"Fort Wayne, IN",,1
818512125886873601,en,6524,JustMaxWilson,0,Not Florida,,4
1526392706490060802,en,4323,warmbisquick,0,"Union Bridge, MD",,5
1331650662879391744,en,330,CJvz_CM,0,Puerto Rico,,1
1341419436121726980,en,4,ctrlaltrandumb,0,,,2
19144086,en,445,sbotts98,0,"washington, dc",,1
29094252,en,1430,LeftIsRightInNE,0,"Nebraska, mostly",,1
66692033,en,116,CordobaDavidJ,0,"St. Louis, Missouri USA",,3
1556148687771906048,en,1,ORothans,0,,,1
1614822106058964993,en,3217,Michael05678821,0,southwest Florida,,4
1494738320705871880,en,32,JariSalo89,0,,,1
1187461584,en,166,edwa_sue,0,,,2
974095389073682432,en,284,cyngee47,0,,,8
1478335122881581062,en,14,weakviews,0,,,2
15147009,en,1194,SouthernConLady,0,United States,,1
921464207312289793,en,7116,bloodraven43,0,united states,,2
1347225816908836866,en,996,SueGibb80340378,0,"Vestavia Hills, AL",,1
2465094151,en,948,theartfulmage,0,"Michigan, USA",,1
1217866581805600771,en,620,TraderMom2,0,OH,,3
821939292532604928,en,5623,McneJames,0,"Detroit, MI",,11
375881827,en,589,Chef_FEZ,0,United States,,3
534736269,zxx,82,mgssgreen,0,,,4
1560780654123646976,en,5992,SomeoneAlre3,0,"Wisconsin, USA",,5
624409617,en,955,coldcoffeecry,0,California,,1
29054184,en,429,nfoudy11,0,Wisconsin,,1
2856889254,en,19015,ekww11,0,United States,,2
3301235781,en,343,diveguy_84,0,"Upper Arlington, OH",,2
1273413072120578050,en,7795,GuysCoast,0,Northwest Florida,,4
26732837,en,3364,americanchic,0,United States,,1
1214738012673736705,en,766,Stlhd100,0,,,16
37729766,,,NorfolkSouthern,,,,0
1534519231756263425,en,10,RobertaWegner1,0,,,1
4191802905,en,122,jmnesker,0,,,1
1303850278660132867,en,1542,DRedecopp,0,,,2
46326721,en,187588,KENS5,1,"San Antonio, Texas",1,2
1519917811086278656,en,2354,Kyle398732352,0,"Kansas, USA",,6
24638657,en,31339,Santucci,1,"New York, NY",,1
292552239,en,6297,TTDAFLCIO,1,"Washington, DC",,1
22650211,en,3783652,GMA,1,"New York, NY",1,6
2303062297,,949,lcbruggeman,1,"Washington, DC",,0
2513500806,en,166,Kawil_12,0,PHX,,1
1038013351,en,195,barbaralbailey,0,"Pennsylvania, USA",,2
1313160358614437891,en,1762,BlueTexasCt,0,Dallas TX/NYC/CT,,1
115569182,en,501,LisaTheRiveter,0,"Seattle, WA",,2
222857041,en,4312,clayphillips27,0,"Tennessee, USA",,1
448277244,en,829,domenicosabell1,0,Castellammare del Golfo,,1
818826854253600768,en,3956,Nancy_Woke,0,,,1
975081467200983040,en,1057,Loveandgrace67,0,,,1
1287661568,en,331,marcmcdermont1,0,Worldwide,,1
313454492,en,58910,se4realhinton,1,oklahoma,,1
1464303825649553416,en,458,Martiniyo61,0,"Los Angeles, CA",,1
1443409218304884743,en,745,PatriciaVellet1,0,,,1
1484950411912126470,en,984,__Creativerse__,0,,,4
2208000439,en,8237,WVUMAMA2,0,,,1
1626608653,en,2499,EvaMorgancay,0,,,6
2174840354,en,246,sagan_maze,0,,,8
1519358064125779968,en,1060,BonfireDesigns2,0,United States,,2
1611991096090939395,en,42,theUNVXDBXCR,0,,,2
1162071757400006656,en,72,Chadtheman0515,0,,,4
1390362126858997761,en,3334,LumeroNews,0,,,1
69500982,en,1137,LowkeyCozy,0,Broward County,,1
1276531251449491456,en,29,Joy29493859,0,,,3
1585966324659937281,en,943,Memsat2001K,0,,,1
987781970,en,6357,Brightside31,0,The Good Earth ,,1
770046663926902784,en,3211,lulu82824,0,"California, USA",,5
794314298294009857,en,2540,SwampMadness,0,,,2
1420014400744927245,en,1967,OffThePress1,0,"Washington, DC",,3
299674493,en,2101,lynnsanny,0,,,1
1550169701958959105,en,2021,edie54469004,0,,,4
25717423,en,3213,Wingsfixed2FlyO,0,,,1
29120250,en,8061,JoAnneMoretti,0,SW. Fla./Boston,,1
1592227943073271809,en,1298,Shayland1990,0,,,3
1602642703979798528,en,442,Cg_Chas,0,,,2
1426443127,en,32,kanook62044966,0,,,3
264975755,en,605,NoMiSkye,0,,,1
731908693382574080,en,165,CWA1102Striker,0,"Staten Island, NY",,2
1472051095274987523,en,29,TWarmann,0,,,2
3301978067,en,64,PogueMahoney76,0,,,4
1437897856183062542,en,3378,kikiakadooc,0,,,1
15982764,en,3615,DrEvans1784,0,"Michigan, USA",,2
1048588415732731905,en,2347,1stFka,0,"Michigan, USA",,4
737272981051854848,en,1220,jbrdtrd,0,France,,1
297670560,en,630,Expendable45,0,FEMA REGION 9,,2
1503813611961167873,en,242,TerryLongSr1,0,North Carolina,,2
619129782,en,4361,2020Smiles,0,United Kingdom,,2
26934829,en,1295,CaAquaGal,0,San Francisco Bay Area,,2
1536438609544462336,en,6,Miriam077920251,0,"Here, for now....",,1
935627103940247562,en,584,bettyannfielder,0,"Rhode Island, USA",,2
2861515789,en,81,TimmonsDebtimm,0,"San Tan Valley, AZ",,1
1532778277433233410,en,1060,RaulTor32964183,0,,,1
1433139306378383361,en,325,PollyannaRabbit,0,,,7
32657039,en,1510,jeanne7303,0,Maryland,,2
19001634,en,1471,beyondvamp,0,"New Jersey, USA",,1
1587522565739843585,en,16241,DevilD0g_,0,,,6
1562837322000830465,en,2024,snowroses1964,0,South Carolina,,2
24343312,en,362,VacationPlaceFL,0,Illinois,,1
1479893923426357254,en,158,StevenW45409623,0,,,2
1125538207850876928,en,152,JesusAGranados,0,,,4
1433282836753092610,en,597,LBrown18764783,0,Earth,,1
170820872,en,357,katu257,0,,,1
744288427659694080,en,1665,spicycornchips_,0,"Georgia, USA",,1
1561221090,en,128,katarzynaub,0,"New Jersey, USA",,2
27842406,en,5849,LaWannish,0,"Halifax, Nova Scotia",,4
2717476924,en,3341,KimKimmmmay,0,"Florida, USA",,2
291963800,en,510,achillesgirl,0,mood:,,1
913062226595999744,en,2822,KingTherapy,0,Ladbroke Grove/Ingleside,,5
820153434,en,429,BrianCno,0,"Kilrea, Co. Derry, N. Ireland",,1
1619083928635330560,en,1,JaredNiemeyer1,0,,,1
1607863177844494337,en,15,deannadavalos5,0,,,1
780581249039474692,en,1808,aka_La2,0,"Maryland, USA",,1
32930715,en,145,ondrdagin,0,,,3
2387953579,en,117,pattyutah,0,"Springville, UT",,1
921871738027220992,en,323,Mjburns28,0,California,,1
903403801213902849,en,3789,Aah_ISG4eLaro,0,,,1
1519211612196032513,en,641,iwaspeckish,0,"Wiltshire, England, UK",,1
2790005353,en,867,CleanAirMoms_DC,0,"Washington, D.C.",,2
37859019,en,542,JohnnyBud,0,"Atlanta, GA",,1
1488609821817454593,en,2,AllanTarpaulin,0,,,1
452540168,en,1547216,DailyLoud,0,"Pittsburgh, PA",,1
1513116936036663296,en,192,Sara79897625,0,,,1
323829479,en,95,babs1147,0,"Florida, USA",,1
1959255415,en,339,BorisAAO,0,"Santa Marta, Colombia",,1
1387914266695585794,en,103,OldManClassic,0,"Philadelphia, PA",,1
1122634170,en,13551,mjoehlerich,0,Washington State,,2
2379093846,en,972,bill_fernandez3,0,"Eagle, ID",,1
1398991600496300048,en,7,MICHAEL58508261,0,,,4
2776758744,en,214,crucena77,0,"Santa Cruz, Bolivia",,1
1333221010531901440,en,1476,DelayneRains,0,,,1
1213954045,en,1581,CeaJanet,0,"Hillsboro, OR",,4
1081743925591838720,en,815,babin_randal,0,"Houston, TX",,1
864824420262703104,en,1293,MandoRivia,0,The Bay State,,1
1540079489085952000,en,813,lukealbritton57,0,Cyberspaceish. Unless stormy.,,1
1509568762676412418,en,25,DicrksonQ,0,,,1
1286417148848480257,en,307,chibishonen,0,,,5
831616856473604097,en,4321,sdbees1953,0,,,3
2564213682,en,271,meviana10,0,Earth,,2
828248735792533504,en,3235,DianeMcKenna22,0,PNW,,3
1518672865209602050,zxx,120,Enael722M,0,,,1
1738380708,en,357,gregandkari6975,0,USA,,4
741692740161970176,en,411,st0neBr1an,0,the other side of no tomorrow,,2
27537422,en,1320,Ed_Rudisell,0,"Indianapolis, IN",,1
1593674469075304453,en,7071,sylk50,0,USA,,6
1323391026862514177,en,780,ravenwoman3,0,"Alaska, USA",,2
1838067170,en,314,pooplord_,0,,,1
31540720,en,2743,Comixgrrl,0,"Redlands, CA",,1
582423440,en,592,acedza_,0,,,1
2787154949,en,2252,jslowe1949,0,,,5
175266680,en,4492,TheDylanMadeley,0,"Ontario, Canada",,1
1452558403,en,635,RayvzBlanca1,0,,,2
1027590454433533953,en,76,megraham9,0,Ohio,,3
1562760198527545344,en,1508,ministersdaug,0,Los Angeles➡️TN➡️VA➡️NC,,14
1150877424734867456,en,2926,KateisBlu,0,Ohio *NO LISTS DMs CRYPTO*,,3
3138090979,en,4234,timjohnston50,0,"Jacksonville Beach, FL",,3
1460358957277536262,en,240,User54320366896,0,,,9
805041660602306560,en,63,DOMinOHIO,0,,,3
3913575682,en,351,kloepup,0,Michigan,,1
1323683407109320704,en,269,ItsXpensiv2Bpor,0,,,2
1633654317185105920,en,4,KGB_Officer1,0,"Moscow, Russia",,1
279673090,,56153,SarcasmStardust,0,"Ohio, USA",,0
827232362446491648,en,12990,KariCares4U,0,"Idaho, USA",,4
1111742456134074368,en,1275,sandi89701936,0,global,,6
410402655,en,961,justblegit,0,Chicago - My kind of town,,1
1402869817,en,2712,jeforse,0,"Oslo, Norway",,2
1148470999,en,234,Omoi_VFX,0,,,1
1334358077131276289,en,4640,OreoExpress,0,,,1
1586073957710675970,en,23,_MetalToad,0,,,2
1440475835559858182,en,674,tejasmang_2024,0,Texas,,1
336116161,en,1200,7LadyQ,0,,,2
818211438586109955,en,817,GoingHuman,0,Earth; the Universe,,2
11777092,en,228,sjspeer,0,Ottawa,,1
201133201,en,17907,REG_LLC_2010,0,"Philadelphia,PA",,1
1439230672531558402,en,272,fraserbrigette6,0,"Ottawa, Ontario",,1
1586609609917308929,en,1592,The_777_lioness,0,,,4
939985344,en,146,reubjr07,0,"San Ramon, CA",,3
3031718421,en,21,SavvyLock,0,"Virginia, USA",,1
1389956263249948673,en,1250,Dar5131,0,"born in Canada, raised in NY",,4
1591739616,en,21,GrammyOklahoma,0,"Oklahoma, USA",,1
4515035314,en,54,dovasaleh,0,,,2
538609237,en,9640,imagesbyeric,0,The gunshine state,,1
1518703170700075009,en,51109,SquillMama,0,Bama,,4
1205671738870136833,en,2490,MargieG67027617,0,"Cariboo, British Columbia",,3
55889203,en,1148,CdotS12,0,"Ohio, USA",,1
3242480310,en,3400,WFXRnews,1,"Roanoke, Virginia",,2
1614710772168261633,en,6,ChrissyMarie66,0,,,1
75317597,en,940,Smokeyflocka,0,"Atlanta, GA",,1
1521793215057342465,en,14,panashe_bota,0,,,1
114865303,en,3983,SesshaBatto,0,"Baltimore, MD, USA",,1
1400570466893549573,en,7961,DeniseS0718,0,Commie Canada,,2
1515957087276310532,en,1664,LStargazer54,0,United States ,,10
1203373109857923072,en,1329,PeterAh56097733,0,,,1
1589663016181694465,en,97,8pointcityhick,0,"Da Burgh, Pa",,1
1378552322,en,957,Republicisdead,0,Native Texan,,4
1378388975472218113,en,36,DomineekP,0,,,1
2647402452,en,1029,rufino_varea,0,Suva,,1
1506404745283526657,en,95,ConnieH51063647,0,United States,,2
1405172616554598402,en,791,Crash20153,0,,,3
748156955974311936,en,131,duedubbi,0,,,1
2635066375,en,32,MoH_Vevo_Mv,0,Algeria,,1
390166493,en,782,XxCL0UDxX1990,0,United States,,1
4427608185,en,18,ChaseVisuals01,0,"Houston, TX",,2
1337836531038482434,en,476,tomatoevid,0,,,2
91913937,en,235,permadesign,0,,,2
1518647363384090624,en,531,OldSkull65,0,,,2
979460158689390592,en,122,BuTtTerFlyMew,0,Earth,,2
1511369228489793541,en,382,knightmar3q76,0,,,1
1358230819307986945,en,10150,LisaXX____,0,"Fly Over, USA",,1
2852640829,en,476,WilderheatherR,0,TN-Louisiana-NYC & back again!,,2
862693704854908929,en,1554,LouiseB_NY,1,"New York, USA",,1
1585784823830007811,en,287,RobWoods7645,0,"Orrville, OH",,1
1247619448586096642,en,785,fractalwhats,0,,,1
874857829,en,3352,kelleyh1961,0,"Florida, USA",,1
1539309012,en,2783,NOLABOOKFAIR,0,"New Orleans, LA",,3
2753104353,en,338,aquarius79us,0,,,1
718917561228742656,en,2174,Dickens3515,0,,,1
2561768048,en,1107,candacejc1,0,,,3
29148038,en,5402,mspaaka,0,"Huntington Beach, CA",,1
1154043808381882368,en,18,suehen4941,0,United States,,1
1136001576517152768,en,8044,TERRYONEMORETI1,0,FLORIGHANISTAN,,1
1078805978731237376,en,571,thomasfan122009,0,valve geadquarte,,1
745672323596836864,en,649,Rangerjoe63Dot,0,,,2
1498504340608143360,en,296,Timber_MT,0,"Montana, USA",,12
542605425,en,329,sussrbr,0,,,3
1031199960190963717,en,205,pixalateddreams,0,Outer Space,,1
955608536226123777,en,725,Music4Society,0,United States,,2
1626767024,en,10086,RetroJD,0,,,1
41959872,en,2059,spiritofnlm,0,USA,,1
1586147877545558023,en,4049,DavidELentz2,0,"Macon, GA USA",,2
483169753,en,963,JTiphonnet,0,Singapore,,1
2646459708,en,5927,kdgotsol,0,Roll Tide (self explanatory),,1
1266982202082033665,en,2076,ronaksath,0,dorchester,,1
1060771920868769792,en,303,NatCo98,0,,,2
1068897042297208832,en,1549,carolynthechef,0,,,5
1186812458943569921,en,1984,Tweetyp50939577,0,Venmo: @YourFriendforLife,,3
1586831034263506946,en,685,gr3ath3lm,0,,,1
4726749555,en,1144,Maro2Bear,0,"Glenn Dale, MD",,1
86156505,,5703,DOTInspectorGen,1,"Washington, D.C.",,0
1169467093487669248,en,508,JusticeGroupie,0,Everywhere,,5
928151018247983104,en,1584,vincent9278,0,Florida,,1
775513282593423360,en,3393,JimDixon266,0,Kansas,,1
403523620,en,344,SitraBowman,0,"New York, NY",,3
48803328,en,841,BeanCountry,0,,,1
194397906,en,702,disapprover69,0,Somewhere over the rainbow.,,1
110024542,en,395,pusswilly1,0,War Eagle from Alabama♥️,,1
1418516462986309634,en,123,RickT111222,0,,,2
1161371398058758144,en,44,Rrw19791849,0,,,1
3339912100,en,88,kryk_cindy,0,,,1
4041752652,en,582,Kiddo74Odonog1,0,,,2
132005684,en,747,GrouchoBarks,0,"Fort Lauderdale, FL",,1
72223419,en,116,ThatOneGuyBob,0,,,1
388363775,en,308,KevinWinterland,0,"Nelspruit, South Africa",,1
